"longitude","latitude","site","LT_data","extra","outlier","climate","rings","MAT","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","MAP","bio13","bio14","bio15","bio16","bio17","bio18","bio19","elev","Mgmt_zone","Name","US_L3CODE","US_L3NAME","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","VEGTYP_LAB","PNV_GROUPS","longitude","latitude","FID","site","RASTERVALU","Value","Count","MUKEY","Data_Source","areasymbol","areaname","musym","muname","SumOfcomppct_r","temp_regime","moisture_subclass","moisture_regime","temp_moist_regime","moist_regime_subclass","temp_moist_regime_subclass","common_name","RR_class","RR_class_name"
-111.9750188,40.43498122,566,1,0,0,"cold.Pwinter","mid",84,140,35,8622,305,-87,392,70,198,198,-24,557,63,26,24,175,88,88,152,1757,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","22: Juniper - Pinyon",-109.0402188,40.46303122,163,164,"1,261",1261,7435561,659481,"STATSGO2","US","United States","s1160","Winona-Travessilla-Schooner-Rock outcrop-Rentsac-Duffymont-Crago (s1160)",30,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-112.0794188,40.42563122,567,1,0,0,"cold.Pwinter","mid",82,137,35,8566,301,-88,389,67,196,196,-24,557,64,27,24,177,89,89,149,1817,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.0402188,40.51913122,281,282,"143,471",143471,156875,506263,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","42","Pensore-Lodore-Rock outcrop complex, 3 to 45 percent slopes, very stony",70,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-112.0678188,40.42563122,568,1,0,0,"cold.Pwinter","mid",82,137,35,8591,302,-87,389,68,197,197,-24,553,64,27,24,176,89,89,147,1805,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-109.0170188,40.48173122,161,162,"143,474",143474,53323,506266,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","45","Redrock family-Roto complex, 3 to 15 percent slopes, very stony",85,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-112.0562188,40.42563122,569,1,0,0,"cold.Pwinter","mid",84,138,35,8639,304,-86,390,70,198,198,-24,544,62,27,23,173,89,89,144,1761,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-108.9938188,40.45368122,164,165,"1,261",1261,7435561,659481,"STATSGO2","US","United States","s1160","Winona-Travessilla-Schooner-Rock outcrop-Rentsac-Duffymont-Crago (s1160)",30,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-112.0214188,40.42563122,570,1,0,0,"cold.Pwinter","mid",84,139,35,8612,304,-87,391,70,198,198,-24,552,63,27,23,175,89,89,148,1779,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-108.9938188,40.47238122,162,163,"143,453",143453,34817,506243,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","27","Lakebench-Strell loamy fine sands, 5 to 30 percent slopes",85,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-112.1026188,40.41628122,571,1,0,0,"cold.Pwinter","mid",81,137,35,8535,299,-88,387,66,194,194,-25,550,64,27,24,175,89,89,147,1831,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-108.9938188,40.50043122,66,67,"143,473",143473,68150,506265,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","44","Polychrome-Milok complex, 8 to 50 percent slopes",85,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-113.0422188,37.45233122,572,0,1,0,"cold.Pwinter","mid",50,159,43,7362,254,-115,369,-31,76,148,-39,502,58,19,25,153,85,123,139,2520,"MZ III","Southern Great Basin Management Zone","19","Wasatch and Uinta Mountains","6.2.13","Wasatch and Uinta Mountains","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",NA,"26: Chaparral",-108.9706188,40.44433122,285,286,"143,455",143455,18815,506247,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","29","Layoint-Moosed-Berlake complex, 1 to 20 percent slopes",55,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-117.3226188,38.92963122,573,0,1,0,"cold.Pwinter","mid",15,148,43,6567,212,-131,343,-57,72,103,-59,411,42,26,15,121,86,91,117,3226,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-108.9706188,40.50043122,74,75,"143,464",143464,70729,506257,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","37","Milok fine sandy loam, 3 to 8 percent slopes",85,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-115.3854188,41.75333122,574,0,1,0,"cold.Pwinter","mid",15,162,41,7408,235,-152,387,-60,112,114,-73,506,59,26,25,166,83,97,157,2631,"MZ IV","Snake River Plain Management Zone","80","Northern Basin and Range","10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"25: Sagebrush",-108.9706188,40.61263122,274,275,"139,487",139487,834151,497242,"gSSURGO","CO686","Moffat County Area, Colorado","64","Emlin loam, 1 to 12 percent slopes",85,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-111.3718188,41.38868122,575,0,1,1,"cold.Pwinter","outer",19,145,38,7977,231,-145,376,-64,125,125,-77,566,58,31,18,166,104,104,162,2560,"MZ II","Wyoming Basins Management Zone","19","Wasatch and Uinta Mountains","6.2.13","Wasatch and Uinta Mountains","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",NA,"4: Douglas fir",-108.9358188,40.47238122,76,77,"295",295,1046396,659482,"STATSGO2","US","United States","s1161","Zillion-Layoint-Forelle-Emlin-Cathedral (s1161)",65,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-111.3370188,39.86463122,576,0,1,1,"cold.Pwinter","outer",21,139,36,8154,226,-154,380,-70,100,129,-80,599,64,32,18,183,116,119,178,2661,"MZ III","Southern Great Basin Management Zone","19","Wasatch and Uinta Mountains","6.2.13","Wasatch and Uinta Mountains","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",NA,"4: Douglas fir",-108.9358188,40.48173122,67,68,"143,473",143473,68150,506265,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","44","Polychrome-Milok complex, 8 to 50 percent slopes",85,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-114.7010188,43.88513122,577,0,1,1,"cold.Pwinter","outer",-12,167,41,7848,210,-191,401,-97,86,89,-111,559,68,29,26,188,98,112,187,2673,"MZ IV","Snake River Plain Management Zone","16","Idaho Batholith","6.2.15","Idaho Batholith","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",NA,"4: Douglas fir",-108.9358188,40.56588122,275,276,"143,446",143446,27185,506235,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","21","Emlin loam, 1 to 12 percent slopes",90,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-111.1746188,39.60283122,578,0,1,1,"cold.Pwinter","outer",7,130,36,7787,202,-154,356,-80,33,111,-85,637,68,34,16,189,128,139,183,3164,"MZ III","Southern Great Basin Management Zone","20","Colorado Plateaus","10.1.6","Colorado Plateaus","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",NA,"22: Juniper - Pinyon",-108.9242188,40.47238122,77,78,"143,473",143473,68150,506265,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","44","Polychrome-Milok complex, 8 to 50 percent slopes",85,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-114.4806188,34.75018122,579,0,1,1,"warm.Pwinter","outer",229,147,39,8362,426,51,375,144,266,337,125,110,15,1,44,39,8,25,38,161,NA,NA,"14","Mojave Basin and Range","10.2.1","Mojave Basin and Range","10.2","WARM DESERTS","10","NORTH AMERICAN DESERTS",NA,"28: Desert shrub",-108.9126188,40.57523122,280,281,"143,443",143443,41015,506227,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","19","Detra-Cortyzack complex, 1 to 12 percent slopes",90,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-113.2742188,32.16023122,580,0,1,1,"warm.Pwinter","outer",222,147,44,6753,390,63,327,308,246,308,138,143,29,1,63,63,6,63,39,270,NA,NA,"81","Sonoran Basin and Range","10.2.2","Sonoran Desert","10.2","WARM DESERTS","10","NORTH AMERICAN DESERTS",NA,"28: Desert shrub",-108.9010188,40.59393122,279,280,"33,854",33854,13008,629855,"gSSURGO","CO686","Moffat County Area, Colorado","249","Zillion-Yampa-Clyl complex, 25 to 65 percent slopes, extremely flaggy",60,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-112.5782188,33.88063122,581,0,1,1,"warm.Pwinter","outer",191,174,47,7273,387,17,370,284,220,287,104,321,47,4,48,109,22,82,103,732,NA,NA,"81","Sonoran Basin and Range","10.2.2","Sonoran Desert","10.2","WARM DESERTS","10","NORTH AMERICAN DESERTS",NA,"28: Desert shrub",-108.8894188,40.62198122,273,274,"143,451",143451,136005,506241,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","25","Holter-Detra family complex, 3 to 25 percent slopes, extremely stony",85,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-115.0722188,35.41403122,582,0,1,1,"warm.Pwinter","outer",158,129,37,7707,347,6,341,77,189,260,65,217,32,4,41,73,23,59,68,1278,NA,NA,"14","Mojave Basin and Range","10.2.1","Mojave Basin and Range","10.2","WARM DESERTS","10","NORTH AMERICAN DESERTS",NA,"28: Desert shrub",-108.8894188,40.63133122,271,272,"143,443",143443,41015,506227,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","19","Detra-Cortyzack complex, 1 to 12 percent slopes",90,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-112.8334188,34.11438122,583,0,1,1,"warm.Pwinter","outer",171,184,48,7263,373,-6,379,265,198,267,84,352,55,5,47,126,26,97,108,858,NA,NA,"81","Sonoran Basin and Range","10.2.2","Sonoran Desert","10.2","WARM DESERTS","10","NORTH AMERICAN DESERTS",NA,"28: Desert shrub",-108.8778188,40.46303122,78,79,"143,476",143476,128044,506269,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","47","Rizno-Windcomb-Anasazi complex, 3 to 25 percent slopes, extremely flaggy",85,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-119.6542188,39.86463122,584,0,1,0,"warm.Pwinter","mid",110,170,43,7494,331,-56,387,19,207,211,19,217,32,8,42,86,27,29,86,1310,"MZ V","Northern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.8778188,40.61263122,278,279,"143,452",143452,40056,506242,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","26","Ironco-Mulgon, dry, complex, 25 to 50 percent slopes, extremely bouldery",60,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-119.3526188,46.74623122,585,1,0,0,"warm.Pwinter","mid",109,132,36,8172,314,-49,363,9,208,215,4,188,29,5,44,78,22,25,70,258,"MZ VI","Columbia Basin Management Zone","10","Columbia Plateau","10.1.2","Columbia Plateau","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.8778188,40.63133122,272,273,"143,451",143451,136005,506241,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","25","Holter-Detra family complex, 3 to 25 percent slopes, extremely stony",85,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-115.1418188,43.02493122,586,1,0,0,"warm.Pwinter","mid",104,159,38,8588,342,-66,408,3,209,217,-5,270,39,6,47,114,26,33,103,899,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.8778188,40.72483122,149,150,"143,468",143468,88640,506260,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","39","Milok-Strych complex, 3 to 25 percent slopes, very stony",90,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-115.1302188,43.01558122,587,1,0,0,"warm.Pwinter","mid",104,159,38,8586,342,-67,409,2,208,216,-6,268,39,6,47,114,26,33,103,894,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.8662188,40.74353122,148,149,"33,840",33840,12955,629840,"gSSURGO","CO686","Moffat County Area, Colorado","236","Mido loamy fine sand, 3 to 12 percent slopes",85,"Mesic","Ustic","Aridic","Mesic-Aridic","Aridic bordering on Ustic","Mesic/Aridic bordering on Ustic","Warm/dry bordering on summer moist",3,"Low"
-120.2806188,46.46573122,588,0,1,0,"warm.Pwinter","mid",101,137,38,7823,304,-53,357,5,196,202,1,189,29,5,44,80,24,27,71,371,"MZ VI","Columbia Basin Management Zone","10","Columbia Plateau","10.1.2","Columbia Plateau","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.8314188,40.44433122,165,166,"143,451",143451,136005,506241,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","25","Holter-Detra family complex, 3 to 25 percent slopes, extremely stony",85,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-116.1394188,43.37088122,589,1,0,0,"warm.Pwinter","mid",103,140,36,8367,325,-58,383,6,208,214,-2,302,38,7,38,111,34,41,100,941,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.8082188,40.45368122,90,91,"143,454",143454,113773,506244,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","28","Lakebench-Yampa complex, 5 to 30 percent slopes, very stony",85,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-116.0930188,43.36153122,590,1,0,0,"warm.Pwinter","mid",102,140,36,8379,324,-60,384,4,206,212,-4,314,41,7,39,118,34,42,107,972,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.8082188,43.97863122,269,270,"7,499",7499,4719516,676915,"STATSGO2","US","United States","s8973","Yamac-Moyerson-Forelle-Diamondville-Delphill-Blazon-Blackhall-Alcova (s8973)",95,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-116.1162188,43.35218122,591,1,0,0,"warm.Pwinter","mid",102,140,36,8370,324,-60,384,4,206,212,-4,311,40,7,40,116,34,42,104,972,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.7734188,40.04228122,12,13,"139,227",139227,1725221,497005,"gSSURGO","CO685","Rio Blanco County Area, Colorado","53","Moyerson stony clay loam, 15 to 65 percent slopes",90,"Frigid","Ustic","Aridic","Frigid-Aridic","Aridic bordering on Ustic","Frigid/Aridic bordering on Ustic","Cool/dry bordering on summer moist",2,"Moderate"
-115.1534188,43.02493122,592,1,0,0,"warm.Pwinter","mid",103,159,38,8599,342,-67,409,2,208,216,-6,273,40,6,49,117,26,33,105,914,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.7502188,40.45368122,205,206,"143,493",143493,64341,506289,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","60","Strell-Marthaspeak-Rock outcrop complex, 1 to 25 percent slopes",70,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-115.1302188,43.02493122,593,1,0,0,"warm.Pwinter","mid",102,159,38,8597,340,-68,408,1,208,216,-7,272,40,6,48,116,26,33,104,927,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.7386188,40.44433122,209,210,"143,513",143513,78932,506310,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","76","Zillion-Yampa-Clyl complex, 25 to 65 percent slopes, extremely flaggy",60,"Frigid","Typic","Ustic","Frigid-Ustic","Ustic-Typic","Frigid/Ustic-Typic","Cool/summer moist",1,"High"
-119.4686188,38.69588122,594,0,1,0,"warm.Pwinter","mid",96,186,46,7249,318,-79,397,8,188,194,8,259,39,11,43,103,36,38,103,1524,"MZ III","Southern Great Basin Management Zone","13","Central Basin and Range","10.1.5","Central Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Great Basin sagebrush","26: Chaparral",-108.7386188,40.45368122,206,207,"295",295,1046396,659482,"STATSGO2","US","United States","s1161","Zillion-Layoint-Forelle-Emlin-Cathedral (s1161)",65,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-116.1046188,43.36153122,595,1,0,0,"warm.Pwinter","mid",101,140,36,8366,323,-60,383,4,206,211,-4,315,41,8,39,118,35,43,107,975,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.7154188,40.45368122,207,208,"143,456",143456,19976,506248,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","30","Lodore-Mantlemine-Strell complex, 3 to 15 percent slopes, very stony",85,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
-116.0814188,43.36153122,596,1,0,0,"warm.Pwinter","mid",101,140,36,8385,324,-60,384,4,206,212,-4,320,42,8,40,121,35,43,110,968,"MZ IV","Snake River Plain Management Zone","12","Snake River Plain","10.1.8","Snake River Plain","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS","Sagebrush steppe","25: Sagebrush",-108.7154188,40.46303122,203,204,"143,493",143493,64341,506289,"gSSURGO","CO692","Dinosaur National Monument, Colorado and Utah","60","Strell-Marthaspeak-Rock outcrop complex, 1 to 25 percent slopes",70,"Frigid","Aridic","Ustic","Frigid-Ustic","Ustic bordering on Aridic","Frigid/Ustic bordering on Aridic","Cool/summer moist bordering on dry",2,"Moderate"
